Processo,Numero AI,SGUF,Razao Social,CNPJ/CPF,Data autuação,vlmulta,Ultima Movimentacao,Data e Valor Pago,Situacao Atual,dt decisao 1a,decisao 1a,dt recurso,dt decisao 2a,Decisao 2a,Decisao Definitiva,Processo Encerrado,Decisao de Procedência,Dívida Ativa
47747003302201998,217575684,MG,TG TRANSPORTES GERAIS E DISTRIBUICAO LTDA,03562929000100,31/5/2019," R$  8.939,48 ",10/22/2021,28/07/2021 - R$4469.74,Arquivado,12/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152113438202161,221433635,MG,STE TRANSPORTES S.A.,03554137000186,13/07/2021 00:00:00," R$  32.981,06 ",12/21/2022,21-12-2022 - R$16490.53,Arquivado - pago administrativamente,06/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152111055202158,221409807,SC,S Q SUPERMERCADOS LTDA,03551654000100,08/07/2021 00:00:00," R$  10.200,85 ",2/2/2023,,Arquivado - PGFN pago,05/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47998002392201948,217148522,SP,PADTEC S/A,03549807000176,15/4/2019," R$  66.244,00 ",7/29/2019,19/07/2019 - R$33122.00,Arquivado,3/7/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152131094202171,221609245,SP,PADTEC S/A,03549807000176,09/08/2021 00:00:00," R$  91.454,46 ",4/6/2023,06-04-2023 - R$45727.23,Arquivado - pago administrativamente,27/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152149645202153,221792376,SP,LAVSIM - HIGIENIZACAO TEXTIL S.A.,03545820000157,02/09/2021 00:00:00," R$  27.578,99 ",7/19/2023,19-07-2023 - R$13789.50,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152065339202246,223203963,MS,VETORIAL SIDERURGIA LTDA,03543379000174,03/05/2022 00:00:00," R$  77.673,01 ",9/1/2022,01-09-2022 - R$38836.50,Arquivado - pago administrativamente,11/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152220478202168,222497840,GO,SOUZA ROCHA SERVICOS EIRELI,03537334000197,22/12/2021 00:00:00," R$  8.288,62 ",6/29/2023,22-09-2022 - R$4144.31,Arquivado - PGFN pago,01/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152069211202171,220995800,SP,NIRUT INDUSTRIA E COMERCIO DE CALCADOS EIRELI,03535177000180,07/05/2021 00:00:00," R$  9.734,39 ",4/13/2023,13-04-2023 - R$4867.20,Arquivado - pago administrativamente,27/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152206310202221,224613529,SC,COMPENSADOS PINHAL LTDA.,03531503000181,21/12/2022 00:00:00," R$  21.981,20 ",5/8/2023,08-05-2023 - R$10990.60,Arquivado - pago administrativamente,24/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152189795202108,222191350,SC,COMPENSADOS PINHAL LTDA.,03531503000181,03/11/2021 00:00:00," R$  20.087,17 ",5/5/2023,05-05-2023 - R$10043.58,Arquivado - pago administrativamente,18/04/2023 00:00:00,Imposição de multa - procedência parcial,,,,SIM,SIM,SIM,NAO
46204010052201917,218402759,BA,SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,23/9/2019," R$  7.450,86 ",6/22/2023,,Enviado p/ PFN,28/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152045826202373,225124378,PR,TRANSPORTES THOMAZ LTDA,03523884000157,30/03/2023 00:00:00," R$  11.141,62 ",7/21/2023,21-07-2023 - R$5570.81,Arquivado - pago administrativamente,05/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152029255202087,219321396,SC,TRANSBEN TRANSPORTES LTDA,03523549000159,6/3/2020," R$  91.590,30 ",5/30/2023,,Arquivado,2/3/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152200160202241,224552023,MG,DENSO SISTEMAS TERMICOS DO BRASIL LTDA.,03523188000140,12/12/2022 00:00:00," R$  23.182,26 ",7/26/2023,26-07-2023 - R$11591.13,Arquivado - pago administrativamente,07/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152181619202110,222109599,MG,RRPM CURSOS PREPARATORIOS LTDA,03515918000161,22/10/2021 00:00:00," R$  7.026,44 ",1/9/2023,09-01-2023 - R$3513.22,Arquivado - pago administrativamente,23/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152159471202218,224145134,PR,SUPERALVO SUPERMERCADO LTDA,03505447000100,03/10/2022 00:00:00," R$  6.625,64 ",4/20/2023,20-04-2023 - R$3312.82,Arquivado - pago administrativamente,31/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46219006823201911,217374123,SP,SYSTEM MARKETING CONSULTING LTDA.,03504583000186,7/5/2019," R$  50.245,47 ",1/2/2023,25/11/2022 - R$60797.01,Arquivado,12/8/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152102755202232,223578126,PR,VETORE INDUSTRIA E COMERCIO DE AUTOPECAS LTDA,03504133000193,04/07/2022 00:00:00," R$  3.695,83 ",12/2/2022,02-12-2022 - R$1847.92,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206004016201902,217331530,DF,COMERCIAL AGRICOLA PIRINEUS LTDA,03502344000197,30/4/2019," R$  7.436,39 ",10/24/2019,25/09/2019 - R$3718.20,Arquivado,11/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152063008202191,220933812,SC,RECH E SILVA SUPERMERCADO LTDA,03500070000105,29/04/2021 00:00:00," R$  8.288,62 ",7/3/2023,,Arquivado - PGFN pago,19/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152102966202275,223580236,PR,FOLEM INDUSTRIA E COMERCIO S/A,03498116000433,05/07/2022 00:00:00," R$  6.028,63 ",4/6/2023,,Arquivado - PGFN pago,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152139616202183,221692088,PR,FOLEM INDUSTRIA E COMERCIO S/A,03498116000190,20/08/2021 00:00:00," R$  23.509,67 ",5/4/2022,02-05-2022 - R$11754.84,Arquivado - pago administrativamente,08/04/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206004413201976,217452477,DF,BRASFORT EMPRESA DE SEGURANCA LTDA,03497401000197,16/5/2019," R$  241.126,88 ",4/20/2021,,Enviado p/ PFN,31/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152035341202291,222903988,PA,CBNS NEGOCIOS FLORESTAIS S/A,03496757000106,13/03/2022 00:00:00," R$  13.906,82 ",4/18/2023,,Enviado inscrição DAU (PGFN),03/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152090769202115,221210130,PA,CBNS NEGOCIOS FLORESTAIS S/A,03496757000106,10/06/2021 00:00:00," R$  11.986,62 ",4/18/2023,,Enviado inscrição DAU (PGFN),03/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46220006710201978,217463673,SC,SCH MAQUINAS E EQUIPAMENTOS EIRELI,03491678000102,20/5/2019," R$  2.888,71 ",12/7/2021,24/01/2020 - R$1444.36,Arquivado,18/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46213020692201926,218894694,PE,SL ENGENHARIA HOSPITALAR LTDA,03480539000183,4/12/2019," R$  5.912,88 ",10/7/2021,23/09/2021 - R$2956.44,Arquivado,14/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46653005116201970,218207913,MT,TELEVISAO CENTRO AMERICA LTDA,03476876000105,27/8/2019," R$  5.829,01 ",11/3/2021,17/12/2020 - R$2914.50,Arquivado,1/9/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152098921202299,223539783,GO,CAOA MONTADORA DE VEICULOS LTDA,03471344000177,29/06/2022 00:00:00," R$  42.730,12 ",2/2/2023,,Arquivado - PGFN pago,19/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152225178202175,222544848,SC,COOPERATIVA A1,03470626000150,31/12/2021 00:00:00," R$  79.739,50 ",12/2/2022,02-12-2022 - R$39869.75,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46206002955201912,217153178,DF,SEMPRE ALERTA GESTAO EMPRESARIAL E SERVIÇOS GERAIS,03470083000170,8/4/2019," R$  18.614,44 ",9/9/2019,11/07/2019 - R$9307.22,Arquivado,17/6/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152105660202271,223607177,MG,LAEL VARELLA EDUCACAO E CULTURA LTDA,03466623000142,08/07/2022 00:00:00," R$  91.954,31 ",6/16/2023,,Enviado inscrição DAU (PGFN),02/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46212014876201967,218648197,PR,SODITECH LTDA,03461923000139,31/10/2019," R$  8.420,19 ",10/20/2021,30/09/2021 - R$4210.10,Arquivado,14/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152026982202254,222820390,PR,COOPERATIVA DE CREDITO SICOOB METROPOLITANO,03459850000140,25/02/2022 00:00:00," R$  18.709,17 ",8/25/2022,25-08-2022 - R$9354.58,Arquivado - pago administrativamente,08/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46217006201201902,218158386,RN,DISTRIBUIDORA DE ALIMENTOS SERIDO LTDA,03454838000143,21/8/2019," R$  12.358,01 ",9/3/2021,05/08/2021 - R$6179.01,Arquivado,21/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152081510202183,221118161,SC,OLIM AGRO CEREAIS LTDA,03451117000180,27/05/2021 00:00:00," R$  8.639,30 ",9/12/2022,12-09-2022 - R$4319.65,Arquivado - pago administrativamente,25/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152032895202317,224995103,SC,OLIM AGRO CEREAIS LTDA,03451117000180,09/03/2023 00:00:00," R$  10.899,81 ",6/5/2023,05-06-2023 - R$5449.90,Arquivado - pago administrativamente,18/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46212015335201956,218889704,PR,RACING AUTOMOTIVE LTDA   EM RECUPERACAO JUDICIAL,03446922000115,3/12/2019," R$  33.869,21 ",2/8/2022,,Enviado p/ PFN,5/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46213005225201976,217078401,PE,UNIVERSO EMPREENDIMENTOS EIRELI,03446513000119,29/3/2019," R$  2.734,39 ",10/7/2021,28/09/2021 - R$1367.20,Arquivado,14/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152177231202114,222065711,PR,CONTERSOLO CONSTRUTORA DE OBRAS EIRELI,03436676000110,15/10/2021 00:00:00," R$  12.560,45 ",3/31/2023,,Arquivado - PGFN pago,26/05/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
47427000732201971,217989110,RJ,DRIL-QUIP DO BRASIL LTDA,03432310000173,31/7/2019," R$  2.729,57 ",4/28/2023,14/07/2022 - R$1364.79,Arquivado,28/6/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152031543202263,222866004,SC,HENGST INDUSTRIA DE FILTROS LTDA,03429968000126,07/03/2022 00:00:00," R$  9.903,34 ",12/7/2022,07-12-2022 - R$4951.67,Arquivado - pago administrativamente,21/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46213020760201957,218899394,PE,PAMESA DO BRASIL S/A,03428529000107,5/12/2019," R$  20.599,11 ",3/17/2023,,Enviado p/ PFN,30/11/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46202003453201931,217443851,AM,MILLENNIUM LOCADORA LTDA,03422390000186,16/5/2019," R$  33.132,92 ",12/27/2019,,Enviado p/ PFN,30/7/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46200000696201937,218216262,AC,RED PONTES EIRELI,03417593000184,28/8/2019," R$  80.287,41 ",11/8/2021,,Enviado p/ PFN,10/7/2020,Decisão de procedência,,,,SIM,SIM,SIM,SIM
47747001713201949,217046215,MG,SANTA CASA DE MISERICORDIA DE LAGOA SANTA,03409366000107,26/3/2019," R$  11.458,40 ",1/5/2022,,Enviado p/ PFN,18/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152014354202064,219173001,SP,SUDESTE TECNOLOGIA EM SERVICOS LTDA,03406080000178,7/2/2020," R$  22.595,43 ",2/6/2023,18/11/2022 - R$11297.72,Arquivado,31/10/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152112985202218,223680427,PR,ADVOCACIA BELLINATI PEREZ,03404018000147,22/07/2022 00:00:00," R$  93.357,16 ",1/30/2023,30-01-2023 - R$46678.58,Arquivado - pago administrativamente,30/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46268001638201946,217682049,SP,METALLOJAS INDUSTRIA E COMERCIO DE MOVEIS LTDA,03403886000102,17/6/2019," R$  7.494,26 ",9/28/2021,03/10/2019 - R$3747.13,Enviado p/ PFN,13/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46220009504201910,218347502,SC,MKJ IMPORTACAO & COMERCIO LTDA,03403405000169,16/9/2019," R$  20.373,30 ",12/10/2021,,Enviado p/ PFN,25/11/2020,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46281001921201908,218839987,BA,UNEF UNIDADE DE ENSINO SUPERIOR DE FEIRA DE SANTANA LTDA,03401083000119,26/11/2019," R$  14.612,84 ",6/28/2023,,Enviado p/ PFN,28/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152130236202183,221600663,RJ,COFRANZA CONSTRUTORA LTDA,03396992000106,06/08/2021 00:00:00," R$  2.805,38 ",12/5/2022,05-12-2022 - R$1402.69,Arquivado - pago administrativamente,11/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152000353202032,219033773,BA,JAVA SEGURANCA PATRIMONIAL LTDA,03394369000114,6/1/2020," R$  83.467,92 ",6/2/2023,,Enviado p/ PFN,11/11/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152158449202170,221879927,MS,CREDIT CASH ASSESSORIA FINANCEIRA LTDA,03387062000196,17/09/2021 00:00:00," R$  265.659,51 ",12/9/2022,,Enviado inscrição DAU (PGFN),15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
47427000781201911,218260989,RJ,PRIMU'S RIO COMERCIO DE UTILIDADES DO LAR EIRELI,03375396000140,31/8/2019," R$  11.848,34 ",12/23/2022,16/09/2022 - R$5924.17,Arquivado,15/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47427000566201911,217753027,RJ,PRIMU'S RIO COMERCIO DE UTILIDADES DO LAR EIRELI,03375396000140,27/6/2019," R$  11.861,24 ",12/17/2022,02/03/2022 - R$5930.62,Arquivado,8/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
47427000564201913,217752985,RJ,PRIMU'S RIO COMERCIO DE UTILIDADES DO LAR EIRELI,03375396000140,27/6/2019," R$  11.841,88 ",12/17/2022,02/03/2022 - R$5920.94,Arquivado,8/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46213004195201981,216992494,PE,ALPHA PLAST-INDUSTRIA E COMERCIO LTDA,03357873000144,20/3/2019," R$  11.825,76 ",3/6/2020,05/12/2019 - R$5912.88,Arquivado,24/9/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152103748202258,223588059,CE,LOMACON LOCACAO E CONSTRUCAO LTDA,03354650000123,06/07/2022 00:00:00," R$  25.302,16 ",7/5/2023,05-07-2023 - R$12651.08,Arquivado - pago administrativamente,13/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46243002642201918,218901496,MG,"SKAVA -MINAS MINERACAO, CONSTRUCOES E TRANSPORTES LTDA",03353341000139,5/12/2019," R$  94.955,14 ",12/7/2021,16/11/2021 - R$47477.57,Arquivado,4/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46208007979201930,218659580,GO,VOLGA ENGENHARIA INDUSTRIA E COMERCIO LTDA,03347463000112,29/10/2019," R$  17.801,54 ",9/1/2021,30/07/2021 - R$8900.77,Arquivado,28/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152029960202084,219328315,GO,VOLGA ENGENHARIA INDUSTRIA E COMERCIO LTDA,03347463000112,6/3/2020," R$  21.433,51 ",1/24/2022,13/12/2021 - R$10716.76,Arquivado,18/11/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152105890202230,223609471,GO,VOLGA ENGENHARIA INDUSTRIA E COMERCIO LTDA,03347463000112,08/07/2022 00:00:00," R$  65.084,87 ",12/20/2022,20-12-2022 - R$32542.44,Arquivado - pago administrativamente,06/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152195178202133,222245182,GO,VOLGA ENGENHARIA INDUSTRIA E COMERCIO LTDA,03347463000112,12/11/2021 00:00:00," R$  26.768,68 ",4/20/2023,20-04-2023 - R$13384.34,Arquivado - pago administrativamente,31/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152158834202117,221883771,PA,AMERICAN FARMA LTDA,03347431000117,17/09/2021 00:00:00," R$  2.794,75 ",5/16/2023,16-05-2023 - R$3074.23,Arquivado - pago administrativamente,13/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152054735202167,219016992,BA,PETRORECONCAVO S/A,03342704000130,30/12/2019," R$  11.864,47 ",4/12/2022,08/04/2022 - R$5932.24,Arquivado,17/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152172478202225,224275208,SP,MERCADO JUQUICENTER LTDA,03328684000143,25/10/2022 00:00:00," R$  2.979,20 ",7/28/2023,28-07-2023 - R$1489.60,Arquivado - pago administrativamente,19/07/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152041005202287,222960621,PI,EVARISTO & LEAL ENGENHARIA LTDA,03318450000115,23/03/2022 00:00:00," R$  7.058,88 ",11/4/2022,04-11-2022 - R$3529.44,Arquivado - pago administrativamente,10/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152165364202148,221947094,MS,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MEDICO,03315918000118,28/09/2021 00:00:00," R$  194.356,26 ",3/31/2023,31-03-2023 - R$264713.23,Arquivado - pago administrativamente,14/08/2022 00:00:00,Decisão procedente,01/09/2022 00:00:00,09/03/2023 00:00:00,Decisão voluntário - decisão procedente (2ª instância),SIM,SIM,SIM,NAO
46504001441201977,218712359,MG,TURIN TRANSPORTES LTDA,03308232000108,4/11/2019," R$  26.861,98 ",4/14/2022,07/04/2022 - R$13430.99,Arquivado,12/11/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152111913202245,223669709,MG,TURIN TRANSPORTES LTDA,03308232000108,21/07/2022 00:00:00," R$  41.887,94 ",1/19/2023,19-01-2023 - R$20943.97,Arquivado - pago administrativamente,02/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152114574202259,223696315,PR,BRADO LOGISTICA S.A.,03307926000112,26/07/2022 00:00:00," R$  45.921,15 ",3/31/2023,31-03-2023 - R$60579.18,Arquivado - pago administrativamente,28/12/2022 00:00:00,Decisão procedente,26/01/2023 00:00:00,,,SIM,SIM,SIM,NAO
14152003677202022,219066931,SP,PASQUALI PARISE E GASPARINI JUNIOR ADVOGADOS,03304867000552,17/1/2020," R$  129.958,53 ",6/13/2023,18/11/2022 - R$64979.27,Arquivado,1/9/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46206005925201950,217886604,DF,MANDA LA TRANSPORTES DE CARGAS LTDA,03298420000194,15/7/2019," R$  10.744,66 ",3/11/2020,29/11/2019 - R$5372.33,Arquivado,12/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152097491202298,223525481,GO,PLANETA VEICULOS LTDA,03296378000172,28/06/2022 00:00:00," R$  3.435,73 ",11/3/2022,03-11-2022 - R$1717.86,Arquivado - pago administrativamente,19/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152224319202132,222536250,AC,SOCIEDADE ACREANA DE EDUCACAO E CULTURA LTDA,03294357000118,30/12/2021 00:00:00," R$  2.901,02 ",6/19/2023,06-09-2022 - R$1450.51,Arquivado - PGFN pago,15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46212012706201948,218236522,PR,MCQ - ELETRO SERVICE LTDA,03280759000163,2/9/2019," R$  2.445,04 ",10/27/2021,29/09/2021 - R$1222.52,Arquivado,14/9/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220006715201909,217463622,SC,AGRIFIRM S.A.,03279946000127,20/5/2019," R$  5.812,88 ",9/29/2020,15/01/2020 - R$7636.38,Arquivado,8/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152024075202017,219269963,GO,TECNOSEG TECNOLOGIA EM SERVICOS LTDA,03277956000123,27/2/2020," R$  126.537,01 ",5/18/2022,08/04/2022 - R$63268.51,Arquivado,4/3/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152184150202171,222134909,GO,TECNOSEG TECNOLOGIA EM SERVICOS LTDA,03277956000123,26/10/2021 00:00:00," R$  258.635,86 ",9/9/2022,09-09-2022 - R$129317.93,Arquivado - pago administrativamente,15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152094826202135,221250328,GO,TECNOSEG TECNOLOGIA EM SERVICOS LTDA,03277956000123,16/06/2021 00:00:00," R$  211.298,26 ",9/19/2022,05-09-2022 - R$105649.13,Arquivado - pago administrativamente,15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152083603202223,223386600,MS,MERCADO MISTER JUNIOR LTDA,03275015000150,01/06/2022 00:00:00," R$  48.631,13 ",3/2/2023,,Enviado inscrição DAU (PGFN),04/10/2022 00:00:00,Decisão procedente,22/11/2022 00:00:00,,,SIM,SIM,SIM,SIM
46219007819201961,217488358,SP,FAST PRINT & SYSTEM LTDA.,03270407000127,22/5/2019," R$  23.522,48 ",5/10/2023,,Enviado p/ PFN,13/8/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46219005175201977,217131981,SP,FAST PRINT & SYSTEM LTDA.,03270407000127,4/4/2019," R$  23.516,03 ",5/9/2023,,Enviado p/ PFN,13/8/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46202001984201999,216979951,AM,MANAUS AMBIENTAL S.A.,03264927000127,18/3/2019," R$  6.509,01 ",3/16/2022,10/03/2022 - R$3254.51,Arquivado,21/2/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46653003478201926,217576044,MT,AGROPECUARIA CRESTANI LTDA,03262185000109,31/5/2019," R$  11.890,27 ",10/25/2021,13/01/2021 - R$5945.14,Arquivado,2/9/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46234003084201917,218882611,MG,G3 SERVIÇOS TERCEIRIZADOS EIRELI,03259752000160,19/12/2019," R$  3.000,79 ",3/24/2022,19/11/2021 - R$1500.40,Arquivado,29/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152045818202327,225124297,PR,A T I BRASIL ARTIGOS TECNICOS INDUSTRIAIS LTDA,03246792000177,30/03/2023 00:00:00," R$  3.747,03 ",6/26/2023,26-06-2023 - R$1873.52,Arquivado - pago administrativamente,12/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152182474202255,224375164,PR,GRUPO DE ABATE HALAL S/S LTDA,03243138000100,09/11/2022 00:00:00," R$  9.534,60 ",4/18/2023,18-04-2023 - R$4767.30,Arquivado - pago administrativamente,31/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152214421202120,222437278,MG,CENTRO EDUCACIONAL DE MANHUACU EIRELI,03239042000178,12/12/2021 00:00:00," R$  5.791,41 ",7/13/2023,16-01-2023 - R$2895.70,Arquivado - PGFN pago,26/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152097574202287,223526312,GO,KELLDRIN INDUSTRIAL LTDA,03237990000174,28/06/2022 00:00:00," R$  6.391,52 ",8/1/2023,,Enviado inscrição DAU (PGFN),02/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46215010747201970,217694322,RJ,VIACAO VG EIRELI - EM RECUPERACAO JUDICIAL,03235185000101,18/6/2019," R$  3.140,46 ",5/19/2023,26/08/2022 - R$1570.23,Arquivado,4/8/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46206009115201972,218694113,DF,KANDANGO TRANSPORTES E TURISMO LTDA,03233439000152,31/10/2019," R$  33.647,44 ",7/19/2023,,Enviado p/ PFN,21/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
46208008763201991,218858744,GO,ADUBOS SUDOESTE LTDA,03225684000118,28/11/2019," R$  8.391,25 ",8/30/2021,06/07/2021 - R$4195.62,Arquivado,1/6/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152126297202227,223813541,GO,ADUBOS SUDOESTE LTDA,03225684000118,12/08/2022 00:00:00," R$  10.026,26 ",11/4/2022,04-11-2022 - R$5013.13,Arquivado - pago administrativamente,18/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46312001104201937,217053858,MS,COPLAN CONSTRUCOES PLANEJAMENTO IND E COMERCIO LTDA,03225646000165,28/3/2019," R$  14.665,26 ",12/19/2019,08/11/2019 - R$7332.63,Arquivado,30/10/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46206010040201972,218954697,DF,COMERCIAL DE ALIMENTOS ITA LTDA,03206948000196,16/12/2019," R$  2.575,25 ",8/9/2022,21/06/2022 - R$1287.63,Arquivado,27/7/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152222275202114,222515813,DF,COMERCIAL DE ALIMENTOS ITA LTDA,03206948000196,27/12/2021 00:00:00," R$  3.007,28 ",6/22/2023,22-06-2023 - R$1503.64,Arquivado - pago administrativamente,30/05/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46243000759201959,217123171,MG,ISQ BRASIL INSTITUTO DE SOLDADURA E QUALIDADE LTDA,03203941000110,3/4/2019," R$  5.362,69 ",2/14/2022,25/01/2022 - R$6488.86,Arquivado,4/10/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152162530202154,221918752,PR,CRISTAL SETE VIDROS TEMPERADOS EIRELI,03196363000132,23/09/2021 00:00:00," R$  5.642,64 ",5/3/2022,29-04-2022 - R$2821.32,Arquivado - pago administrativamente,14/04/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
